2016-03-19-2-54-28PM,1458370468801,1458370469000,2016-03-19-2-54-29PM,gps,1.290783827942402,103.78111931631618,12.0,36.47686015170518,27.930065,0.1420568
2016-03-19-2-54-38PM,1458370478938,1458370479000,2016-03-19-2-54-39PM,gps,1.290800718140625,103.78114161885154,24.0,37.3258799037013,1.8319073,0.31911382
2016-03-19-2-54-47PM,1458370487871,1458370487843,2016-03-19-2-54-47PM,network,1.2910973,103.7812594,30.0,-1.0,-1.0,-1.0
2016-03-19-2-54-58PM,1458370498775,1458370499000,2016-03-19-2-54-59PM,gps,1.2907963012927053,103.78119279480224,16.0,37.54449186211259,1.8319073,0.0
2016-03-19-2-55-08PM,1458370508854,1458370509000,2016-03-19-2-55-09PM,gps,1.290775458727113,103.78119000533312,24.0,37.63592977658764,1.8319073,0.0
2016-03-19-2-55-19PM,1458370519100,1458370519000,2016-03-19-2-55-19PM,gps,1.2907227221178255,103.78117837835151,24.0,37.72263522626787,1.8319073,0.0
2016-03-19-2-55-28PM,1458370528788,1458370529000,2016-03-19-2-55-29PM,gps,1.2907189361671532,103.78117359693725,16.0,37.749397073142354,1.8319073,0.0
2016-03-19-2-55-38PM,1458370538842,1458370539000,2016-03-19-2-55-39PM,gps,1.29070713535719,103.78118283370246,16.0,38.11947139849208,1.8319073,0.0
2016-03-19-2-55-48PM,1458370548796,1458370549000,2016-03-19-2-55-49PM,gps,1.29069916401615,103.78126786625333,24.0,39.416099723059205,100.84252,0.11477326
2016-03-19-2-55-58PM,1458370558796,1458370559000,2016-03-19-2-55-59PM,gps,1.290729690350239,103.78128529336955,24.0,39.967651672877665,100.84252,0.0
2016-03-19-2-56-08PM,1458370568773,1458370569000,2016-03-19-2-56-09PM,gps,1.2908114745120367,103.78129360721157,24.0,40.02872980578373,100.84252,0.0
2016-03-19-2-56-18PM,1458370578782,1458370579000,2016-03-19-2-56-19PM,gps,1.290806055298031,103.78128902114896,12.0,40.07592819986836,100.84252,0.0
2016-03-19-2-56-28PM,1458370588779,1458370589000,2016-03-19-2-56-29PM,gps,1.2907901516238562,103.78129115100236,24.0,39.84428512197013,100.84252,0.0
2016-03-19-2-56-38PM,1458370598806,1458370599000,2016-03-19-2-56-39PM,gps,1.2907860802610727,103.78128987786108,24.0,39.92488441855438,100.84252,0.0
2016-03-19-2-56-48PM,1458370608796,1458370609000,2016-03-19-2-56-49PM,gps,1.290798856070437,103.78129747656624,16.0,39.81669596322596,100.84252,0.0
2016-03-19-2-56-58PM,1458370618785,1458370619000,2016-03-19-2-56-59PM,gps,1.290813573566786,103.78129526846388,12.0,39.37621859539136,100.84252,0.0
2016-03-19-2-57-08PM,1458370628805,1458370629000,2016-03-19-2-57-09PM,gps,1.290818081095574,103.78126121174311,32.0,39.00618229373391,100.84252,0.0
